date,bat,km,engOn,evDesc,dir,lat,lng,speed,heading,wheel_speed,can_fls,can_taho,can_engine_hrs,eng_temp
1718060214,13.356,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.451,0.0,188.0,1.0,56.0,1441.0,39945.0,0.0
1718060226,13.454,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,6.0,172.0,6.0,56.0,1616.0,39945.0,0.0
1718060246,13.578,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,1.0,166.0,1.0,56.0,1428.0,39945.0,0.0
1718060248,13.702,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,2.0,166.0,2.0,56.0,1508.0,39945.0,0.0
1718060250,13.418,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,3.0,166.0,0.0,56.0,1564.0,39945.0,0.0
1718060254,13.56,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,2.0,166.0,0.0,56.0,1511.0,39945.0,0.0
1718060272,13.232,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,0.0,166.0,0.0,56.0,1549.0,39945.0,0.0
1718060308,13.622,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,1.0,166.0,9.0,56.0,1795.0,39945.0,0.0
1718060310,13.631,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,1.0,166.0,8.0,56.0,1697.0,39945.0,0.0
1718060314,13.312,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,4.0,148.0,9.0,56.0,1834.0,39945.0,0.0
1718060316,13.675,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,5.0,148.0,9.0,56.0,1773.0,39945.0,0.0
1718060340,13.418,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,1.0,148.0,0.0,56.0,1136.0,39945.0,0.0
1718060342,13.25,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,0.0,148.0,0.0,56.0,1140.0,39945.0,0.0
1718060384,13.108,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,0.0,148.0,0.0,56.0,1555.0,39945.0,0.0
1718060386,13.525,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,0.0,148.0,0.0,56.0,1556.0,39945.0,0.0
1718060398,13.542,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.4508,10.0,10.0,0.0,56.0,1492.0,39945.0,0.0
1718060406,13.356,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,5.0,344.0,0.0,56.0,1590.0,39945.0,0.0
1718060424,13.401,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1103.0,39945.0,0.0
1718060426,13.613,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,1.0,356.0,0.0,56.0,1103.0,39945.0,0.0
1718060428,13.374,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1097.0,39945.0,0.0
1718060442,13.312,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,4.0,56.0,1677.0,39945.0,0.0
1718060562,13.702,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,3.0,56.0,1394.0,39945.0,0.0
1718060574,13.214,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1060.0,39945.0,0.0
1718060576,13.037,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1060.0,39945.0,0.0
1718060604,13.489,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,1.0,56.0,1553.0,39945.0,0.0
1718060606,13.409,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,1.0,56.0,1502.0,39945.0,0.0
1718060712,13.427,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1099.0,39945.0,0.0
1718060714,13.268,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1089.0,39945.0,0.0
1718060720,13.392,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,2.0,56.0,1432.0,39945.0,0.0
1718060840,13.374,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1116.0,39945.0,0.0
1718060842,13.746,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1118.0,39945.0,0.0
1718060844,13.392,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1116.0,39945.0,0.0
1718060848,13.392,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,2036.0,39945.0,0.0
1718060850,13.436,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1127.0,39945.0,0.0
1718060858,13.285,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1062.0,39945.0,0.0
1718060922,13.028,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1061.0,39945.0,0.0
1718060924,13.046,0,False,,-,,,,,0.0,56.0,1063.0,39945.0,0.0
1718061044,12.984,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1061.0,39945.0,0.0
1718061164,12.851,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1062.0,39945.0,0.0
1718061284,12.621,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1058.0,39945.0,0.0
1718061404,12.709,0,False,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1061.0,39945.0,0.0
1718061434,13.427,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,1.0,56.0,1801.0,39945.0,0.0
1718061436,13.365,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1483.0,39945.0,0.0
1718061490,13.365,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1801.0,39945.0,0.0
1718061492,13.72,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,7.0,56.0,1674.0,39945.0,0.0
1718061496,13.48,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,0.0,56.0,1449.0,39945.0,0.0
1718061498,13.569,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,1.0,56.0,1651.0,39945.0,0.0
1718061586,13.427,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,44.0,1817.0,39945.0,0.0
1718061588,13.622,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1807.0,39945.0,0.0
1718061592,13.25,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,6.0,56.0,1573.0,39945.0,0.0
1718061594,13.64,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1805.0,39945.0,0.0
1718061596,13.463,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1833.0,39945.0,0.0
1718061600,13.622,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1818.0,39945.0,0.0
1718061602,13.418,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1813.0,39945.0,0.0
1718061652,13.702,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1903.0,39945.0,0.0
1718061654,13.489,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,7.0,56.0,1768.0,39945.0,0.0
1718061660,13.463,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1815.0,39945.0,0.0
1718061662,13.782,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1828.0,39945.0,0.0
1718061666,13.356,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1822.0,39945.0,0.0
1718061670,13.507,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1819.0,39945.0,0.0
1718061672,13.746,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1810.0,39945.0,0.0
1718061674,13.666,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,356.0,9.0,56.0,1824.0,39945.0,0.0
1718061694,13.436,0,True,,"Valentin Torra 5001-5400 A 42 Mts, Parana, Entre Rios",-31.7703,-60.4507,11.0,284.0,9.0,56.0,1816.0,39945.0,0.0
1718061714,13.551,0,True,,"Valentin Torra 5001-5400 A 34 Mts, Parana, Entre Rios",-31.7703,-60.4512,6.0,282.0,6.0,56.0,1632.0,39945.0,0.0
1718061716,13.658,0,True,,"Valentin Torra 5001-5400 A 34 Mts, Parana, Entre Rios",-31.7703,-60.4512,2.0,282.0,1.0,56.0,1241.0,39945.0,0.0
1718061720,13.356,0,False,Corte Contacto,"Valentin Torra 5001-5400 A 34 Mts, Parana, Entre Rios",-31.7703,-60.4512,0.0,282.0,,,,,
1718061722,13.365,0,False,,"Valentin Torra 5001-5400 A 34 Mts, Parana, Entre Rios",-31.7703,-60.4512,1.0,282.0,,,,,
1718061726,13.321,0,False,,"Valentin Torra 5001-5400 A 34 Mts, Parana, Entre Rios",-31.7703,-60.4512,0.0,282.0,,,,,
1718061788,12.426,0,True,Contacto,"Valentin Torra 5001-5400 A 34 Mts, Parana, Entre Rios",-31.7703,-60.4512,0.0,282.0,,,,,
1718061790,12.975,0,True,,"Valentin Torra 5001-5400 A 34 Mts, Parana, Entre Rios",-31.7703,-60.4512,0.0,282.0,,,,,
1718061792,12.178,0,True,,"Valentin Torra 5001-5400 A 34 Mts, Parana, Entre Rios",-31.7703,-60.4512,0.0,282.0,0.0,0.0,1134.0,39945.0,0.0
1718061794,12.0,0,True,,"Valentin Torra 5001-5400 A 34 Mts, Parana, Entre Rios",-31.7703,-60.4512,0.0,282.0,6.0,100.0,1606.0,39945.0,0.0
1718061796,13.374,0,True,,"Valentin Torra 5001-5400 A 34 Mts, Parana, Entre Rios",-31.7703,-60.4512,0.0,282.0,9.0,100.0,1809.0,39945.0,0.0
1718061798,13.56,0,True,,"Valentin Torra 5001-5400 A 34 Mts, Parana, Entre Rios",-31.7703,-60.4512,0.0,282.0,9.0,100.0,1825.0,39945.0,0.0
1718061802,13.312,0,True,,"Valentin Torra 5001-5400 A 37 Mts, Parana, Entre Rios",-31.7703,-60.451,8.0,88.0,9.0,100.0,1819.0,39945.0,0.0
1718061816,13.72,0,True,,"Valentin Torra 5001-5400 A 33 Mts, Parana, Entre Rios",-31.7704,-60.4506,10.0,84.0,9.0,100.0,1820.0,39945.0,0.0
1718061818,13.259,0,True,,"Valentin Torra 5001-5400 A 35 Mts, Parana, Entre Rios",-31.7704,-60.4505,10.0,66.0,9.0,100.0,1821.0,39945.0,0.0
1718061824,13.206,0,True,,"Valentin Torra 5001-5400 A 46 Mts, Parana, Entre Rios",-31.7703,-60.4504,9.0,24.0,9.0,100.0,1825.0,39945.0,0.0
1718061826,13.525,0,True,,"Valentin Torra 5001-5400 A 48 Mts, Parana, Entre Rios",-31.7703,-60.4503,9.0,22.0,9.0,100.0,1825.0,39945.0,0.0
1718061828,13.312,0,True,,"Valentin Torra 5001-5400 A 58 Mts, Parana, Entre Rios",-31.7702,-60.4503,10.0,20.0,9.0,100.0,1810.0,39945.0,0.0
1718061830,13.214,0,True,,"Valentin Torra 5001-5400 A 58 Mts, Parana, Entre Rios",-31.7702,-60.4503,8.0,18.0,9.0,100.0,1820.0,39945.0,0.0
1718061838,13.56,0,True,,"Valentin Torra 5001-5400 A 69 Mts, Parana, Entre Rios",-31.7701,-60.4502,3.0,18.0,9.0,100.0,1737.0,39945.0,0.0
1718061856,13.241,0,True,,"Valentin Torra 5001-5400 A 91 Mts, Parana, Entre Rios",-31.7699,-60.4501,4.0,18.0,0.0,100.0,1040.0,39945.0,0.0
1718061858,13.011,0,True,,"Valentin Torra 5001-5400 A 92 Mts, Parana, Entre Rios",-31.7699,-60.45,6.0,18.0,1.0,100.0,1380.0,39945.0,0.0
1718061864,13.135,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7696,-60.4497,12.0,50.0,0.0,100.0,1628.0,39945.0,0.0
1718061916,13.782,0,True,,-,,,,,6.0,100.0,1587.0,39945.0,0.0
1718061918,13.507,0,True,,-,,,,,5.0,100.0,1573.0,39945.0,0.0
1718061922,13.33,0,True,,-,,,,,0.0,100.0,1503.0,39945.0,0.0
1718061968,13.693,0,True,,-,,,,,9.0,100.0,1787.0,39945.0,0.0
1718061970,13.587,0,True,,-,,,,,9.0,100.0,1727.0,39945.0,0.0
1718061974,13.533,0,True,,-,,,,,0.0,100.0,1565.0,39945.0,0.0
1718061976,13.595,0,True,,-,,,,,0.0,100.0,1466.0,39945.0,0.0
1718061990,13.782,0,True,,-,,,,,9.0,100.0,1826.0,39945.0,0.0
1718062008,13.48,0,True,,-,,,,,9.0,100.0,1821.0,39945.0,0.0
1718062010,13.161,0,True,,-,,,,,9.0,100.0,1816.0,39945.0,0.0
1718062032,13.392,0,True,,-,,,,,3.0,100.0,1588.0,39945.0,0.0
1718062034,13.489,0,True,,"Valentin Torra 5001-5400 A 89 Mts, Parana, Entre Rios",-31.7698,-60.4508,3.0,318.0,0.0,100.0,1392.0,39945.0,0.0
1718062038,13.179,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7699,-60.4508,3.0,318.0,0.0,100.0,1466.0,39945.0,0.0
1718062046,13.206,0,True,,"Valentin Torra 5001-5400 A 78 Mts, Parana, Entre Rios",-31.7699,-60.4509,0.0,318.0,4.0,100.0,1580.0,39945.0,0.0
1718062096,13.622,0,True,,"Valentin Torra 5001-5400 A 98 Mts, Parana, Entre Rios",-31.7697,-60.4509,5.0,10.0,9.0,100.0,1718.0,39945.0,0.0
1718062112,13.25,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.4509,0.0,346.0,5.0,100.0,1616.0,39945.0,0.0
1718062158,13.551,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,4.0,44.0,9.0,100.0,1778.0,39945.0,0.0
1718062164,12.949,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4508,5.0,66.0,0.0,100.0,1493.0,39945.0,0.0
1718062176,13.241,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.4508,0.0,66.0,0.0,100.0,1463.0,39945.0,0.0
1718062198,13.401,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.4509,6.0,160.0,0.0,100.0,1468.0,39945.0,0.0
1718062208,13.25,0,True,,"Valentin Torra 5001-5400 A 98 Mts, Parana, Entre Rios",-31.7697,-60.4509,0.0,178.0,3.0,100.0,1321.0,39945.0,0.0
1718062314,13.516,0,True,,"Valentin Torra 5001-5400 A 86 Mts, Parana, Entre Rios",-31.7698,-60.451,7.0,74.0,3.0,100.0,1508.0,39945.0,0.0
1718062318,12.886,0,True,,"Valentin Torra 5001-5400 A 96 Mts, Parana, Entre Rios",-31.7697,-60.451,2.0,74.0,0.0,100.0,1590.0,39945.0,0.0
1718062326,13.507,0,True,,"Valentin Torra 5001-5400 A 96 Mts, Parana, Entre Rios",-31.7697,-60.451,4.0,50.0,9.0,100.0,1757.0,39945.0,0.0
1718062328,13.223,0,True,,"Valentin Torra 5001-5400 A 96 Mts, Parana, Entre Rios",-31.7697,-60.451,5.0,50.0,9.0,100.0,1743.0,39945.0,0.0
1718062332,13.879,0,True,,"Valentin Torra 5001-5400 A 96 Mts, Parana, Entre Rios",-31.7697,-60.451,5.0,18.0,8.0,100.0,1678.0,39945.0,0.0
1718062342,13.649,0,True,,"Valentin Torra 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7696,-60.451,0.0,18.0,9.0,100.0,1858.0,39945.0,0.0
1718062350,13.595,0,True,,"Valentin Torra 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7695,-60.451,6.0,0.0,7.0,100.0,1691.0,39945.0,0.0
1718062360,13.454,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,1.0,24.0,0.0,100.0,1418.0,39945.0,0.0
1718062362,13.347,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.451,0.0,24.0,0.0,100.0,1471.0,39945.0,0.0
1718062396,12.665,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,1.0,24.0,0.0,100.0,1058.0,39945.0,0.0
1718062398,13.409,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,0.0,100.0,1054.0,39945.0,0.0
1718062444,13.401,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,0.0,100.0,1526.0,39945.0,0.0
1718062446,13.879,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,2.0,100.0,1421.0,39945.0,0.0
1718062526,13.72,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,9.0,100.0,1724.0,39945.0,0.0
1718062532,13.347,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,9.0,100.0,1811.0,39945.0,0.0
1718062534,13.587,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,9.0,100.0,1810.0,39945.0,0.0
1718062574,13.525,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,9.0,100.0,1964.0,39945.0,0.0
1718062576,13.711,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,9.0,100.0,1755.0,39945.0,0.0
1718062582,13.383,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,9.0,100.0,1816.0,39945.0,0.0
1718062588,13.595,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,9.0,100.0,1824.0,39945.0,0.0
1718062590,13.303,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,9.0,100.0,1811.0,39945.0,0.0
1718062594,13.454,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,24.0,9.0,100.0,1811.0,39945.0,0.0
1718062596,13.206,0,True,,"Valentin Torra 5001-5400 A 94 Mts, Parana, Entre Rios",-31.7698,-60.4505,8.0,174.0,9.0,100.0,1820.0,39945.0,0.0
1718062598,13.888,0,True,,"Valentin Torra 5001-5400 A 94 Mts, Parana, Entre Rios",-31.7698,-60.4505,3.0,182.0,8.0,100.0,1704.0,39945.0,0.0
1718062602,13.25,0,True,,"Valentin Torra 5001-5400 A 76 Mts, Parana, Entre Rios",-31.77,-60.4504,8.0,172.0,0.0,100.0,1105.0,39945.0,0.0
1718062604,14.056,0,True,,"Valentin Torra 5001-5400 A 66 Mts, Parana, Entre Rios",-31.7701,-60.4504,6.0,178.0,0.0,100.0,1107.0,39945.0,0.0
1718062606,13.746,0,True,,"Valentin Torra 5001-5400 A 66 Mts, Parana, Entre Rios",-31.7701,-60.4504,1.0,178.0,1.0,100.0,1637.0,39945.0,0.0
1718062610,12.842,0,True,,"Valentin Torra 5001-5400 A 56 Mts, Parana, Entre Rios",-31.7702,-60.4504,0.0,178.0,0.0,100.0,1492.0,39945.0,0.0
1718062622,13.649,0,True,,"Valentin Torra 5001-5400 A 68 Mts, Parana, Entre Rios",-31.7701,-60.4503,8.0,4.0,8.0,100.0,1731.0,39945.0,0.0
1718062630,13.409,0,True,,"Valentin Torra 5001-5400 A 78 Mts, Parana, Entre Rios",-31.77,-60.4503,2.0,16.0,0.0,100.0,1364.0,39945.0,0.0
1718062664,13.241,0,True,,"Valentin Torra 5001-5400 A 89 Mts, Parana, Entre Rios",-31.7699,-60.4502,1.0,16.0,7.0,100.0,1584.0,39945.0,0.0
1718062666,13.817,0,True,,"Valentin Torra 5001-5400 A 89 Mts, Parana, Entre Rios",-31.7699,-60.4502,1.0,16.0,6.0,100.0,1662.0,39945.0,0.0
1718062668,13.569,0,True,,"Valentin Torra 5001-5400 A 89 Mts, Parana, Entre Rios",-31.7699,-60.4502,1.0,16.0,2.0,100.0,1543.0,39945.0,0.0
1718062670,13.312,0,True,,"Valentin Torra 5001-5400 A 89 Mts, Parana, Entre Rios",-31.7699,-60.4502,1.0,16.0,6.0,100.0,1632.0,39945.0,0.0
1718062678,13.852,0,True,,"Valentin Torra 5001-5400 A 78 Mts, Parana, Entre Rios",-31.77,-60.4503,6.0,16.0,8.0,100.0,1724.0,39945.0,0.0
1718062680,13.64,0,True,,"Valentin Torra 5001-5400 A 76 Mts, Parana, Entre Rios",-31.77,-60.4504,5.0,288.0,8.0,100.0,1693.0,39945.0,0.0
1718062684,13.702,0,True,,"Valentin Torra 5001-5400 A 76 Mts, Parana, Entre Rios",-31.77,-60.4504,6.0,262.0,9.0,100.0,1808.0,39945.0,0.0
1718062700,13.56,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7699,-60.4508,3.0,286.0,7.0,100.0,1612.0,39945.0,0.0
1718062702,13.569,0,True,,"Valentin Torra 5001-5400 A 80 Mts, Parana, Entre Rios",-31.7699,-60.4508,3.0,286.0,9.0,100.0,1831.0,39945.0,0.0
1718062708,13.879,0,True,,"Valentin Torra 5001-5400 A 89 Mts, Parana, Entre Rios",-31.7698,-60.4508,5.0,8.0,8.0,100.0,1697.0,39945.0,0.0
1718062710,13.374,0,True,,"Valentin Torra 5001-5400 A 89 Mts, Parana, Entre Rios",-31.7698,-60.4508,6.0,8.0,5.0,100.0,1593.0,39945.0,0.0
1718062736,13.542,0,True,,"Hernandarias 5001-5400 A  0.12 Km, Parana, Entre Rios",-31.7694,-60.4509,1.0,8.0,7.0,100.0,1723.0,39945.0,0.0
1718062754,13.099,0,True,,"Hernandarias 5001-5400 A  0.11 Km, Parana, Entre Rios",-31.7693,-60.4509,0.0,8.0,4.0,100.0,1525.0,39945.0,0.0
1718062806,12.585,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,0.0,100.0,1043.0,39945.0,0.0
1718062878,13.551,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,0.0,100.0,1706.0,39945.0,0.0
1718062880,13.498,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,0.0,100.0,1511.0,39945.0,0.0
1718062906,12.798,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,0.0,100.0,1064.0,39945.0,0.0
1718062908,12.727,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,0.0,100.0,1065.0,39945.0,0.0
1718063028,12.692,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,0.0,100.0,1062.0,39945.0,0.0
1718063148,13.028,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,0.0,100.0,1067.0,39946.0,0.0
1718063188,13.64,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,3.0,100.0,1510.0,39946.0,0.0
1718063308,13.427,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,0.0,100.0,1456.0,39946.0,0.0
1718063328,13.365,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,0.0,100.0,1118.0,39946.0,0.0
1718063330,13.923,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,0.0,100.0,1115.0,39946.0,0.0
1718063450,12.718,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,0.0,100.0,1052.0,39946.0,0.0
1718063496,13.463,0,True,,"Hernandarias 5001-5400 A  0.10 Km, Parana, Entre Rios",-31.7692,-60.4509,0.0,8.0,1.0,100.0,1737.0,39946.0,0.0
